Year,Region,Category,Value
2022,16_reg_Zakarpattya,by_local_automated_centralized_warning_systems,
2022,17_reg_Zaporizhzhya,by_territorial_automated_centralized_warning_systems,
2022,17_reg_Zaporizhzhya,by_local_automated_centralized_warning_systems,1.5
2022,18_reg_Ivano-Frankivsk,by_territorial_automated_centralized_warning_systems,
2022,18_reg_Ivano-Frankivsk,by_local_automated_centralized_warning_systems,
2022,19_reg_Kyiv,by_territorial_automated_centralized_warning_systems,
2022,19_reg_Kyiv,by_local_automated_centralized_warning_systems,24.6
2022,20_reg_Kirovohrad,by_territorial_automated_centralized_warning_systems,
2022,20_reg_Kirovohrad,by_local_automated_centralized_warning_systems,
2022,21_reg_Luhansk,by_territorial_automated_centralized_warning_systems,100.0
2022,21_reg_Luhansk,by_local_automated_centralized_warning_systems,100.0
2022,22_reg_Lviv,by_territorial_automated_centralized_warning_systems,
2022,22_reg_Lviv,by_local_automated_centralized_warning_systems,
2022,23_reg_Mykolayiv,by_territorial_automated_centralized_warning_systems,
2022,23_reg_Mykolayiv,by_local_automated_centralized_warning_systems,3.8
2022,24_reg_Odesa,by_territorial_automated_centralized_warning_systems,
2022,24_reg_Odesa,by_local_automated_centralized_warning_systems,
2022,25_reg_Poltava,by_territorial_automated_centralized_warning_systems,
2022,25_reg_Poltava,by_local_automated_centralized_warning_systems,1.7
2022,26_reg_Rivne,by_territorial_automated_centralized_warning_systems,
2022,26_reg_Rivne,by_local_automated_centralized_warning_systems,5.9
2022,27_reg_Sumy,by_territorial_automated_centralized_warning_systems,100.0
2022,27_reg_Sumy,by_local_automated_centralized_warning_systems,2.0
2022,28_reg_Ternopil,by_territorial_automated_centralized_warning_systems,
2022,28_reg_Ternopil,by_local_automated_centralized_warning_systems,9.1
2022,29_reg_Kharkiv,by_territorial_automated_centralized_warning_systems,
2022,29_reg_Kharkiv,by_local_automated_centralized_warning_systems,
2022,30_reg_Kherson,by_territorial_automated_centralized_warning_systems,
2022,30_reg_Kherson,by_local_automated_centralized_warning_systems,
2022,31_reg_Khmelnytskiy,by_territorial_automated_centralized_warning_systems,
2022,31_reg_Khmelnytskiy,by_local_automated_centralized_warning_systems,70.0
2022,32_reg_Cherkasy,by_territorial_automated_centralized_warning_systems,
2022,32_reg_Cherkasy,by_local_automated_centralized_warning_systems,
2022,33_reg_Chernivtsi,by_territorial_automated_centralized_warning_systems,
2022,33_reg_Chernivtsi,by_local_automated_centralized_warning_systems,
2022,34_reg_Chernihiv,by_territorial_automated_centralized_warning_systems,100.0
2022,34_reg_Chernihiv,by_local_automated_centralized_warning_systems,7.0
2022,35_reg_Kyiv_city,by_territorial_automated_centralized_warning_systems,
2022,35_reg_Kyiv_city,by_local_automated_centralized_warning_systems,
2022,city_Sevastopol,by_territorial_automated_centralized_warning_systems,
2022,city_Sevastopol,by_local_automated_centralized_warning_systems,
2023,,by_territorial_automated_centralized_warning_systems,20.0
2023,,by_local_automated_centralized_warning_systems,14.0
2023,autonomous_Republic_of_Crimea,by_territorial_automated_centralized_warning_systems,
2023,autonomous_Republic_of_Crimea,by_local_automated_centralized_warning_systems,
2023,11_reg_Vinnytsya,by_territorial_automated_centralized_warning_systems,
2023,11_reg_Vinnytsya,by_local_automated_centralized_warning_systems,3.2
2023,12_reg_Volyn,by_territorial_automated_centralized_warning_systems,
2023,12_reg_Volyn,by_local_automated_centralized_warning_systems,
2023,13_reg_Dnipropetrovsk,by_territorial_automated_centralized_warning_systems,
2023,13_reg_Dnipropetrovsk,by_local_automated_centralized_warning_systems,4.7
2023,14_reg_Donetsk,by_territorial_automated_centralized_warning_systems,
2023,14_reg_Donetsk,by_local_automated_centralized_warning_systems,
2023,15_reg_Zhytomyr,by_territorial_automated_centralized_warning_systems,
2023,15_reg_Zhytomyr,by_local_automated_centralized_warning_systems,
2023,16_reg_Zakarpattya,by_territorial_automated_centralized_warning_systems,100.0
2023,16_reg_Zakarpattya,by_local_automated_centralized_warning_systems,
2023,17_reg_Zaporizhzhya,by_territorial_automated_centralized_warning_systems,
2023,17_reg_Zaporizhzhya,by_local_automated_centralized_warning_systems,
2023,18_reg_Ivano-Frankivsk,by_territorial_automated_centralized_warning_systems,
2023,18_reg_Ivano-Frankivsk,by_local_automated_centralized_warning_systems,
2023,19_reg_Kyiv,by_territorial_automated_centralized_warning_systems,
2023,19_reg_Kyiv,by_local_automated_centralized_warning_systems,34.8
2023,20_reg_Kirovohrad,by_territorial_automated_centralized_warning_systems,
2023,20_reg_Kirovohrad,by_local_automated_centralized_warning_systems,
2023,21_reg_Luhansk,by_territorial_automated_centralized_warning_systems,100.0
2023,21_reg_Luhansk,by_local_automated_centralized_warning_systems,100.0
2023,22_reg_Lviv,by_territorial_automated_centralized_warning_systems,
2023,22_reg_Lviv,by_local_automated_centralized_warning_systems,
2023,23_reg_Mykolayiv,by_territorial_automated_centralized_warning_systems,
2023,23_reg_Mykolayiv,by_local_automated_centralized_warning_systems,3.8
2023,24_reg_Odesa,by_territorial_automated_centralized_warning_systems,
2023,24_reg_Odesa,by_local_automated_centralized_warning_systems,
2023,25_reg_Poltava,by_territorial_automated_centralized_warning_systems,
2023,25_reg_Poltava,by_local_automated_centralized_warning_systems,1.7
2023,26_reg_Rivne,by_territorial_automated_centralized_warning_systems,
2023,26_reg_Rivne,by_local_automated_centralized_warning_systems,21.9
2023,27_reg_Sumy,by_territorial_automated_centralized_warning_systems,100.0
2023,27_reg_Sumy,by_local_automated_centralized_warning_systems,2.0
2023,28_reg_Ternopil,by_territorial_automated_centralized_warning_systems,100.0
2023,28_reg_Ternopil,by_local_automated_centralized_warning_systems,18.2
2023,29_reg_Kharkiv,by_territorial_automated_centralized_warning_systems,
2023,29_reg_Kharkiv,by_local_automated_centralized_warning_systems,
2023,30_reg_Kherson,by_territorial_automated_centralized_warning_systems,
2023,30_reg_Kherson,by_local_automated_centralized_warning_systems,5.9
2023,31_reg_Khmelnytskiy,by_territorial_automated_centralized_warning_systems,
2023,31_reg_Khmelnytskiy,by_local_automated_centralized_warning_systems,70.0
2023,32_reg_Cherkasy,by_territorial_automated_centralized_warning_systems,
2023,32_reg_Cherkasy,by_local_automated_centralized_warning_systems,
2023,33_reg_Chernivtsi,by_territorial_automated_centralized_warning_systems,
2023,33_reg_Chernivtsi,by_local_automated_centralized_warning_systems,
2023,34_reg_Chernihiv,by_territorial_automated_centralized_warning_systems,100.0
2023,34_reg_Chernihiv,by_local_automated_centralized_warning_systems,21.1
2023,35_reg_Kyiv_city,by_territorial_automated_centralized_warning_systems,
2023,35_reg_Kyiv_city,by_local_automated_centralized_warning_systems,
2023,city_Sevastopol,by_territorial_automated_centralized_warning_systems,
2023,city_Sevastopol,by_local_automated_centralized_warning_systems,
2024,,by_territorial_automated_centralized_warning_systems,32.0
2024,,by_local_automated_centralized_warning_systems,10.4
2024,autonomous_Republic_of_Crimea,by_territorial_automated_centralized_warning_systems,
2024,autonomous_Republic_of_Crimea,by_local_automated_centralized_warning_systems,
2024,11_reg_Vinnytsya,by_territorial_automated_centralized_warning_systems,
2024,11_reg_Vinnytsya,by_local_automated_centralized_warning_systems,1.6
2024,12_reg_Volyn,by_territorial_automated_centralized_warning_systems,100.0
2024,12_reg_Volyn,by_local_automated_centralized_warning_systems,
2024,13_reg_Dnipropetrovsk,by_territorial_automated_centralized_warning_systems,
2024,13_reg_Dnipropetrovsk,by_local_automated_centralized_warning_systems,8.1
2024,14_reg_Donetsk,by_territorial_automated_centralized_warning_systems,
2024,14_reg_Donetsk,by_local_automated_centralized_warning_systems,
2024,15_reg_Zhytomyr,by_territorial_automated_centralized_warning_systems,
2024,15_reg_Zhytomyr,by_local_automated_centralized_warning_systems,
2024,16_reg_Zakarpattya,by_territorial_automated_centralized_warning_systems,100.0
2024,16_reg_Zakarpattya,by_local_automated_centralized_warning_systems,
2024,17_reg_Zaporizhzhya,by_territorial_automated_centralized_warning_systems,
2024,17_reg_Zaporizhzhya,by_local_automated_centralized_warning_systems,
2024,18_reg_Ivano-Frankivsk,by_territorial_automated_centralized_warning_systems,
2024,18_reg_Ivano-Frankivsk,by_local_automated_centralized_warning_systems,
2024,19_reg_Kyiv,by_territorial_automated_centralized_warning_systems,
2024,19_reg_Kyiv,by_local_automated_centralized_warning_systems,18.8
2024,20_reg_Kirovohrad,by_territorial_automated_centralized_warning_systems,
2024,20_reg_Kirovohrad,by_local_automated_centralized_warning_systems,
2024,21_reg_Luhansk,by_territorial_automated_centralized_warning_systems,100.0
2024,21_reg_Luhansk,by_local_automated_centralized_warning_systems,100.0
2024,22_reg_Lviv,by_territorial_automated_centralized_warning_systems,
2024,22_reg_Lviv,by_local_automated_centralized_warning_systems,
2024,23_reg_Mykolayiv,by_territorial_automated_centralized_warning_systems,
2024,23_reg_Mykolayiv,by_local_automated_centralized_warning_systems,3.8
2024,24_reg_Odesa,by_territorial_automated_centralized_warning_systems,
2024,24_reg_Odesa,by_local_automated_centralized_warning_systems,
2024,25_reg_Poltava,by_territorial_automated_centralized_warning_systems,100.0
2024,25_reg_Poltava,by_local_automated_centralized_warning_systems,1.7
2024,26_reg_Rivne,by_territorial_automated_centralized_warning_systems,100.0
2024,26_reg_Rivne,by_local_automated_centralized_warning_systems,21.9
2024,27_reg_Sumy,by_territorial_automated_centralized_warning_systems,100.0
2024,27_reg_Sumy,by_local_automated_centralized_warning_systems,2.0
2024,28_reg_Ternopil,by_territorial_automated_centralized_warning_systems,100.0
2024,28_reg_Ternopil,by_local_automated_centralized_warning_systems,3.6
2024,29_reg_Kharkiv,by_territorial_automated_centralized_warning_systems,
2024,29_reg_Kharkiv,by_local_automated_centralized_warning_systems,
2024,30_reg_Kherson,by_territorial_automated_centralized_warning_systems,
2024,30_reg_Kherson,by_local_automated_centralized_warning_systems,76.5
2024,31_reg_Khmelnytskiy,by_territorial_automated_centralized_warning_systems,
2024,31_reg_Khmelnytskiy,by_local_automated_centralized_warning_systems,3.3
2024,32_reg_Cherkasy,by_territorial_automated_centralized_warning_systems,
2024,32_reg_Cherkasy,by_local_automated_centralized_warning_systems,
2024,33_reg_Chernivtsi,by_territorial_automated_centralized_warning_systems,
2024,33_reg_Chernivtsi,by_local_automated_centralized_warning_systems,
2024,34_reg_Chernihiv,by_territorial_automated_centralized_warning_systems,100.0
2024,34_reg_Chernihiv,by_local_automated_centralized_warning_systems,8.8
2024,35_reg_Kyiv_city,by_territorial_automated_centralized_warning_systems,
2024,35_reg_Kyiv_city,by_local_automated_centralized_warning_systems,
2024,city_Sevastopol,by_territorial_automated_centralized_warning_systems,
2024,city_Sevastopol,by_local_automated_centralized_warning_systems,
